Tista 707-708,8/21/2010 12:00,"lat:24.863220 long:090.068115 speed:044.0
T:21/08/10  12:00
http://www.wxlxy.com/GPSTracker.aspx?key=354776737427736@6042540.168@476805.630"
Tista 707-708,8/21/2010 11:59,"lat:24.863232 long:090.072184 speed:044.0
T:21/08/10  11:59
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427836@1726464.192@577472.180"
Tista 707-708,8/21/2010 11:59,"lat:24.863249 long:090.076644 speed:044.0
T:21/08/10  11:58
http://www.wxlxy.com/GPSTracker.aspx?key=354776337427936@2589747.216@689796.270"
Tista 707-708,8/21/2010 11:58,"lat:24.863269 long:090.081087 speed:044.0
T:21/08/10  11:58
http://www.wxlxy.com/GPSTracker.aspx?key=354776437427436@3453076.96@324348.360"
Tista 707-708,8/21/2010 11:57,"lat:24.863285 long:090.085140 speed:044.0
T:21/08/10  11:57
http://www.wxlxy.com/GPSTracker.aspx?key=354776737427836@6042995.192@681120.630"
Tista 707-708,8/21/2010 11:57,"lat:24.863302 long:090.089388 speed:044.0
T:21/08/10  11:57
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427936@4316510.216@804492.450"
Tista 707-708,8/21/2010 11:56,"lat:24.863318 long:090.093408 speed:044.0
T:21/08/10  11:56
http://www.wxlxy.com/GPSTracker.aspx?key=354776437427736@3453272.168@653856.360"
Tista 707-708,8/21/2010 11:56,"lat:24.863330 long:090.097738 speed:044.0
T:21/08/10  11:56
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427936@4316650.216@879642.450"
Tista 707-708,8/21/2010 11:55,"lat:24.863338 long:090.101953 speed:044.0
T:21/08/10  11:55
http://www.wxlxy.com/GPSTracker.aspx?key=354776837427736@6906704.168@713671.720"
Tista 707-708,8/21/2010 11:55,"lat:24.863350 long:090.106348 speed:044.0
T:21/08/10  11:55
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427636@1726700.144@638088.180"
Tista 707-708,8/21/2010 11:54,"lat:24.863570 long:090.110514 speed:042.0
T:21/08/10  11:54
http://www.wxlxy.com/GPSTracker.aspx?key=354776337427836@2590710.192@884112.270"
Tista 707-708,8/21/2010 11:53,"lat:24.864221 long:090.114486 speed:042.0
T:21/08/10  11:53
http://www.wxlxy.com/GPSTracker.aspx?key=354776837427236@6913768.48@228972.720"
Tista 707-708,8/21/2010 11:53,"lat:24.864893 long:090.118571 speed:042.0
T:21/08/10  11:53
http://www.wxlxy.com/GPSTracker.aspx?key=354776637427836@5189358.192@948568.540"
Tista 707-708,8/21/2010 11:52,"lat:24.865523 long:090.122380 speed:042.0
T:21/08/10  11:52
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427936@1731046.216@1101420.180"
Tista 707-708,8/21/2010 11:52,"lat:24.866207 long:090.126514 speed:044.0
T:21/08/10  11:52
http://www.wxlxy.com/GPSTracker.aspx?key=354776437427136@3464828.24@126514.360"
Tista 707-708,8/21/2010 11:51,"lat:24.866915 long:090.130859 speed:046.0
T:21/08/10  11:51
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427336@1733830.72@392577.180"
Tista 707-708,8/21/2010 11:51,"lat:24.867607 long:090.135026 speed:046.0
T:21/08/10  11:51
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427736@4338035.168@945182.450"
Tista 707-708,8/21/2010 11:50,"lat:24.868323 long:090.139404 speed:046.0
T:21/08/10  11:50
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427436@1736646.96@557616.180"
Tista 707-708,8/21/2010 11:50,"lat:24.868978 long:090.143424 speed:046.0
T:21/08/10  11:50
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427836@4344890.192@1147392.450"
Tista 707-708,8/21/2010 11:49,"lat:24.869686 long:090.147738 speed:046.0
T:21/08/10  11:49
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427936@4348430.216@1329642.450"
Tista 707-708,8/21/2010 11:47,"lat:24.872567 long:090.160547 speed:046.0
T:21/08/10  11:47
http://www.wxlxy.com/GPSTracker.aspx?key=354776637427236@5235402.48@321094.540"
Tista 707-708,8/21/2010 11:47,"lat:24.874093 long:090.164551 speed:046.0
T:21/08/10  11:47
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427236@4370465.48@329102.450"
Tista 707-708,8/21/2010 11:46,"lat:24.875720 long:090.168783 speed:046.0
T:21/08/10  11:46
http://www.wxlxy.com/GPSTracker.aspx?key=354776637427136@5254320.24@168783.540"
Tista 707-708,8/21/2010 11:46,"lat:24.877303 long:090.172917 speed:046.0
T:21/08/10  11:46
http://www.wxlxy.com/GPSTracker.aspx?key=354776337427936@2631909.216@1556253.270"
Tista 707-708,8/21/2010 11:45,"lat:24.878813 long:090.176855 speed:048.0
T:21/08/10  11:45
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427436@4394065.96@707420.450"
Tista 707-708,8/21/2010 11:45,"lat:24.879476 long:090.181315 speed:046.0
T:21/08/10  11:44
http://www.wxlxy.com/GPSTracker.aspx?key=354776837427536@7035808.120@906575.720"
Tista 707-708,8/21/2010 11:44,"lat:24.879732 long:090.185514 speed:046.0
T:21/08/10  11:44
http://www.wxlxy.com/GPSTracker.aspx?key=354776337427236@2639196.48@371028.270"
Tista 707-708,8/21/2010 11:43,"lat:24.880005 long:090.190072 speed:046.0
T:21/08/10  11:43
http://www.wxlxy.com/GPSTracker.aspx?key=354776937427836@7920045.192@1520576.810"
Tista 707-708,8/21/2010 11:43,"lat:24.879960 long:090.194629 speed:046.0
T:21/08/10  11:43
http://www.wxlxy.com/GPSTracker.aspx?key=354776837427736@7039680.168@1362403.720"
Tista 707-708,8/21/2010 11:42,"lat:24.878365 long:090.198389 speed:046.0
T:21/08/10  11:42
http://www.wxlxy.com/GPSTracker.aspx?key=354776937427836@7905285.192@1587112.810"
Tista 707-708,8/21/2010 11:42,"lat:24.876363 long:090.202246 speed:046.0
T:21/08/10  11:42
http://www.wxlxy.com/GPSTracker.aspx?key=354776437427936@3505452.216@1820214.360"
Tista 707-708,8/21/2010 11:41,"lat:24.874276 long:090.205729 speed:046.0
T:21/08/10  11:41
http://www.wxlxy.com/GPSTracker.aspx?key=354776837427236@6994208.48@411458.720"
Tista 707-708,8/21/2010 11:41,"lat:24.871077 long:090.208464 speed:046.0
T:21/08/10  11:41
http://www.wxlxy.com/GPSTracker.aspx?key=354776737427236@6097539.48@416928.630"
Tista 707-708,8/21/2010 11:40,"lat:24.867672 long:090.210645 speed:046.0
T:21/08/10  11:40
http://www.wxlxy.com/GPSTracker.aspx?key=354776437427936@3470688.216@1895805.360"
Tista 707-708,8/21/2010 11:40,"lat:24.864164 long:090.212874 speed:046.0
T:21/08/10  11:39
http://www.wxlxy.com/GPSTracker.aspx?key=354776137427336@864164.72@638622.90"
Tista 707-708,8/21/2010 11:39,"lat:24.860575 long:090.215153 speed:046.0
T:21/08/10  11:39
http://www.wxlxy.com/GPSTracker.aspx?key=354776737427836@6024025.192@1721224.630"
Tista 707-708,8/21/2010 11:38,"lat:24.857231 long:090.217285 speed:048.0
T:21/08/10  11:38
http://www.wxlxy.com/GPSTracker.aspx?key=354776937427936@7715079.216@1955565.810"
Tista 707-708,8/21/2010 11:38,"lat:24.853605 long:090.219580 speed:048.0
T:21/08/10  11:38
http://www.wxlxy.com/GPSTracker.aspx?key=354776837427436@6828840.96@878320.720"
Tista 707-708,8/21/2010 11:37,"lat:24.850114 long:090.221794 speed:048.0
T:21/08/10  11:37
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427336@4250570.72@665382.450"
Tista 707-708,8/21/2010 11:37,"lat:24.846521 long:090.224072 speed:048.0
T:21/08/10  11:37
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427536@1693042.120@1120360.180"
Tista 707-708,8/21/2010 11:36,"lat:24.842948 long:090.226335 speed:048.0
T:21/08/10  11:36
http://www.wxlxy.com/GPSTracker.aspx?key=354776737427936@5900636.216@2037015.630"
Tista 707-708,8/21/2010 11:36,"lat:24.839909 long:090.228971 speed:046.0
T:21/08/10  11:36
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427536@1679818.120@1144855.180"
Tista 707-708,8/21/2010 11:35,"lat:24.836829 long:090.231966 speed:048.0
T:21/08/10  11:35
http://www.wxlxy.com/GPSTracker.aspx?key=354776437427336@3347316.72@695898.360"
Tista 707-708,8/21/2010 11:35,"lat:24.834025 long:090.235107 speed:048.0
T:21/08/10  11:34
http://www.wxlxy.com/GPSTracker.aspx?key=354776337427136@2502075.24@235107.270"
Tista 707-708,8/21/2010 11:34,"lat:24.831551 long:090.238867 speed:044.0
T:21/08/10  11:34
http://www.wxlxy.com/GPSTracker.aspx?key=354776337427936@2494653.216@2149803.270"
Tista 707-708,8/21/2010 11:33,"lat:24.828910 long:090.242074 speed:042.0
T:21/08/10  11:33
http://www.wxlxy.com/GPSTracker.aspx?key=354776337427936@2486730.216@2178666.270"
Tista 707-708,8/21/2010 11:33,"lat:24.827608 long:090.245605 speed:042.0
T:21/08/10  11:33
http://www.wxlxy.com/GPSTracker.aspx?key=354776437427636@3310432.144@1473630.360"
Tista 707-708,8/21/2010 11:32,"lat:24.826978 long:090.249740 speed:042.0
T:21/08/10  11:32
http://www.wxlxy.com/GPSTracker.aspx?key=354776437427536@3307912.120@1248700.360"
Tista 707-708,8/21/2010 11:32,"lat:24.826265 long:090.253564 speed:042.0
T:21/08/10  11:32
http://www.wxlxy.com/GPSTracker.aspx?key=354776837427736@6610120.168@1774948.720"
Tista 707-708,8/21/2010 11:31,"lat:24.824898 long:090.257487 speed:042.0
T:21/08/10  11:31
http://www.wxlxy.com/GPSTracker.aspx?key=354776737427336@5774286.72@772461.630"
Tista 707-708,8/21/2010 11:31,"lat:24.823519 long:090.261263 speed:042.0
T:21/08/10  11:30
http://www.wxlxy.com/GPSTracker.aspx?key=354776137427136@823519.24@261263.90"
Tista 707-708,8/21/2010 11:29,"lat:24.820101 long:090.270605 speed:044.0
T:21/08/10  11:29
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427636@1640202.144@1623630.180"
Tista 707-708,8/21/2010 11:29,"lat:24.818713 long:090.274398 speed:044.0
T:21/08/10  11:29
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427436@4093565.96@1097592.450"
Tista 707-708,8/21/2010 11:28,"lat:24.817232 long:090.278434 speed:044.0
T:21/08/10  11:28
http://www.wxlxy.com/GPSTracker.aspx?key=354776437427836@3268928.192@2227472.360"
Tista 707-708,8/21/2010 11:27,"lat:24.815885 long:090.282129 speed:044.0
T:21/08/10  11:27
http://www.wxlxy.com/GPSTracker.aspx?key=354776837427936@6527080.216@2539161.720"
Tista 707-708,8/21/2010 11:27,"lat:24.814417 long:090.286149 speed:044.0
T:21/08/10  11:27
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427936@4072085.216@2575341.450"
Tista 707-708,8/21/2010 11:25,"lat:24.810339 long:090.297331 speed:040.0
T:21/08/10  11:25
http://www.wxlxy.com/GPSTracker.aspx?key=354776737427936@5672373.216@2675979.630"
Tista 707-708,8/21/2010 11:25,"lat:24.808577 long:090.300521 speed:042.0
T:21/08/10  11:25
http://www.wxlxy.com/GPSTracker.aspx?key=354776837427536@6468616.120@1502605.720"
Tista 707-708,8/21/2010 11:24,"lat:24.805770 long:090.303385 speed:042.0
T:21/08/10  11:24
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427536@1611540.120@1516925.180"
Tista 707-708,8/21/2010 11:24,"lat:24.803202 long:090.306006 speed:042.0
T:21/08/10  11:23
http://www.wxlxy.com/GPSTracker.aspx?key=354776937427736@7228818.168@2142042.810"
Tista 707-708,8/21/2010 11:22,"lat:24.797030 long:090.312728 speed:040.0
T:21/08/10  11:22
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427236@3985150.48@625456.450"
Tista 707-708,8/21/2010 11:22,"lat:24.794743 long:090.315788 speed:040.0
T:21/08/10  11:22
http://www.wxlxy.com/GPSTracker.aspx?key=354776937427236@7152687.48@631576.810"
Tista 707-708,8/21/2010 11:21,"lat:24.793156 long:090.319287 speed:038.0
T:21/08/10  11:21
http://www.wxlxy.com/GPSTracker.aspx?key=354776937427536@7138404.120@1596435.810"
Tista 707-708,8/21/2010 11:20,"lat:24.791825 long:090.322559 speed:038.0
T:21/08/10  11:20
http://www.wxlxy.com/GPSTracker.aspx?key=354776137427936@791825.216@2903031.90"
Tista 707-708,8/21/2010 11:20,"lat:24.790426 long:090.325993 speed:038.0
T:21/08/10  11:20
http://www.wxlxy.com/GPSTracker.aspx?key=354776837427136@6323408.24@325993.720"
Tista 707-708,8/21/2010 11:19,"lat:24.788123 long:090.332585 speed:037.0
T:21/08/10  11:19
http://www.wxlxy.com/GPSTracker.aspx?key=354776437427536@3152492.120@1662925.360"
Tista 707-708,8/21/2010 11:18,"lat:24.787244 long:090.335758 speed:035.0
T:21/08/10  11:18
http://www.wxlxy.com/GPSTracker.aspx?key=354776637427736@4723464.168@2350306.540"
Tista 707-708,8/21/2010 11:18,"lat:24.786336 long:090.338997 speed:035.0
T:21/08/10  11:18
http://www.wxlxy.com/GPSTracker.aspx?key=354776637427736@4718016.168@2372979.540"
Tista 707-708,8/21/2010 11:17,"lat:24.785482 long:090.342074 speed:033.0
T:21/08/10  11:17
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427836@1570964.192@2736592.180"
Tista 707-708,8/21/2010 11:17,"lat:24.784725 long:090.344824 speed:031.0
T:21/08/10  11:17
http://www.wxlxy.com/GPSTracker.aspx?key=354776337427936@2354175.216@3103416.270"
Tista 707-708,8/21/2010 11:15,"lat:24.782711 long:090.350505 speed:020.0
T:21/08/10  11:15
http://www.wxlxy.com/GPSTracker.aspx?key=354776937427636@7044399.144@2103030.810"
Tista 707-708,8/21/2010 11:15,"lat:24.781873 long:090.352051 speed:018.0
T:21/08/10  11:15
http://www.wxlxy.com/GPSTracker.aspx?key=354776737427236@5473111.48@704102.630"
Tista 707-708,8/21/2010 11:14,"lat:24.781059 long:090.353564 speed:018.0
T:21/08/10  11:14
http://www.wxlxy.com/GPSTracker.aspx?key=354776437427936@3124236.216@3182076.360"
Tista 707-708,8/21/2010 11:13,"lat:24.780139 long:090.355273 speed:020.0
T:21/08/10  11:13
http://www.wxlxy.com/GPSTracker.aspx?key=354776637427236@4680834.48@710546.540"
Tista 707-708,8/21/2010 11:13,"lat:24.779065 long:090.357259 speed:025.0
T:21/08/10  11:13
http://www.wxlxy.com/GPSTracker.aspx?key=354776837427536@6232520.120@1786295.720"
Tista 707-708,8/21/2010 11:11,"lat:24.774475 long:090.366406 speed:038.0
T:21/08/10  11:11
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427536@1548950.120@1832030.180"
Tista 707-708,8/21/2010 11:10,"lat:24.771647 long:090.373128 speed:040.0
T:21/08/10  11:10
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427536@1543294.120@1865640.180"
Tista 707-708,8/21/2010 11:09,"lat:24.770129 long:090.376725 speed:042.0
T:21/08/10  11:09
http://www.wxlxy.com/GPSTracker.aspx?key=354776737427336@5390903.72@1130175.630"
Tista 707-708,8/21/2010 11:09,"lat:24.768591 long:090.380127 speed:042.0
T:21/08/10  11:09
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427936@3842955.216@3421143.450"
Tista 707-708,8/21/2010 11:07,"lat:24.761698 long:090.390918 speed:037.0
T:21/08/10  11:07
http://www.wxlxy.com/GPSTracker.aspx?key=354776837427136@6093584.24@390918.720"
Tista 707-708,8/21/2010 11:06,"lat:24.759994 long:090.393587 speed:035.0
T:21/08/10  11:06
http://www.wxlxy.com/GPSTracker.aspx?key=354776837427936@6079952.216@3542283.720"
Tista 707-708,8/21/2010 11:06,"lat:24.758219 long:090.396354 speed:033.0
T:21/08/10  11:06
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427836@1516438.192@3170832.180"
Tista 707-708,8/21/2010 11:05,"lat:24.756775 long:090.398975 speed:031.0
T:21/08/10  11:05
http://www.wxlxy.com/GPSTracker.aspx?key=354776337427936@2270325.216@3590775.270"
Tista 707-708,8/21/2010 11:05,"lat:24.756018 long:090.401823 speed:027.0
T:21/08/10  11:05
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427436@1512036.96@1607292.180"
Tista 707-708,8/21/2010 11:03,"lat:24.755062 long:090.407682 speed:011.0
T:21/08/10  11:03
http://www.wxlxy.com/GPSTracker.aspx?key=354776737427136@5285434.24@407682.630"
Tista 707-708,8/21/2010 11:02,"lat:24.754692 long:090.408350 speed:000.0
T:21/08/10  11:02
http://www.wxlxy.com/GPSTracker.aspx?key=354776437427336@3018768.72@1225050.360"
Tista 707-708,8/21/2010 11:02,"lat:24.754565 long:090.408496 speed:000.0
T:21/08/10  11:02
http://www.wxlxy.com/GPSTracker.aspx?key=354776637427936@4527390.216@3676464.540"
Tista 707-708,8/21/2010 11:01,"lat:24.754565 long:090.408496 speed:000.0
T:21/08/10  11:01
http://www.wxlxy.com/GPSTracker.aspx?key=354776337427436@2263695.96@1633984.270"
Tista 707-708,8/21/2010 11:01,"lat:24.754565 long:090.408496 speed:000.0
T:21/08/10  11:01
http://www.wxlxy.com/GPSTracker.aspx?key=354776637427736@4527390.168@2859472.540"
Tista 707-708,8/21/2010 10:59,"lat:24.754565 long:090.408496 speed:000.0
T:21/08/10  10:59
http://www.wxlxy.com/GPSTracker.aspx?key=354776437427536@3018260.120@2042480.360"
Tista 707-708,8/21/2010 10:59,"lat:24.754565 long:090.408496 speed:000.0
T:21/08/10  10:59
http://www.wxlxy.com/GPSTracker.aspx?key=354776337427636@2263695.144@2450976.270"
Tista 707-708,8/21/2010 10:58,"lat:24.754565 long:090.408496 speed:000.0
T:21/08/10  10:58
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427436@3772825.96@1633984.450"
Tista 707-708,8/21/2010 10:58,"lat:24.754565 long:090.408496 speed:000.0
T:21/08/10  10:58
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427436@3772825.96@1633984.450"
Tista 707-708,8/21/2010 10:57,"lat:24.754565 long:090.408496 speed:000.0
T:21/08/10  10:57
http://www.wxlxy.com/GPSTracker.aspx?key=354776837427436@6036520.96@1633984.720"
Tista 707-708,8/21/2010 10:54,"lat:24.754565 long:090.408496 speed:000.0
T:21/08/10  10:54
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427936@1509130.216@3676464.180"
Tista 707-708,8/21/2010 10:54,"lat:24.754268 long:090.408968 speed:012.0
T:21/08/10  10:54
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427636@3771340.144@2453808.450"
Tista 707-708,8/21/2010 10:53,"lat:24.753520 long:090.410156 speed:012.0
T:21/08/10  10:53
http://www.wxlxy.com/GPSTracker.aspx?key=354776937427836@6781680.192@3281248.810"
Tista 707-708,8/21/2010 10:53,"lat:24.752572 long:090.411719 speed:020.0
T:21/08/10  10:53
http://www.wxlxy.com/GPSTracker.aspx?key=354776937427936@6773148.216@3705471.810"
Tista 707-708,8/21/2010 10:52,"lat:24.751530 long:090.413395 speed:022.0
T:21/08/10  10:52
http://www.wxlxy.com/GPSTracker.aspx?key=354776837427936@6012240.216@3720555.720"
Tista 707-708,8/21/2010 10:49,"lat:24.736715 long:090.426074 speed:049.0
T:21/08/10  10:49
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427936@1473430.216@3834666.180"
Tista 707-708,8/21/2010 10:48,"lat:24.732804 long:090.428581 speed:049.0
T:21/08/10  10:48
http://www.wxlxy.com/GPSTracker.aspx?key=354776137427136@732804.24@428581.90"
Tista 707-708,8/21/2010 10:47,"lat:24.725419 long:090.433284 speed:049.0
T:21/08/10  10:47
http://www.wxlxy.com/GPSTracker.aspx?key=354776737427736@5077933.168@3032988.630"
Tista 707-708,8/21/2010 10:46,"lat:24.716484 long:090.438965 speed:051.0
T:21/08/10  10:46
http://www.wxlxy.com/GPSTracker.aspx?key=354776937427536@6448356.120@2194825.810"
Tista 707-708,8/21/2010 10:45,"lat:24.712695 long:090.441390 speed:051.0
T:21/08/10  10:45
http://www.wxlxy.com/GPSTracker.aspx?key=354776137427336@712695.72@1324170.90"
Tista 707-708,8/21/2010 10:44,"lat:24.705221 long:090.446143 speed:051.0
T:21/08/10  10:44
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427236@1410442.48@892286.180"
Tista 707-708,8/21/2010 10:43,"lat:24.701172 long:090.448730 speed:053.0
T:21/08/10  10:43
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427536@3505860.120@2243650.450"
Tista 707-708,8/21/2010 10:41,"lat:24.684070 long:090.454590 speed:057.0
T:21/08/10  10:41
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427436@3420350.96@1818360.450"
Tista 707-708,8/21/2010 10:41,"lat:24.679045 long:090.454525 speed:059.0
T:21/08/10  10:41
http://www.wxlxy.com/GPSTracker.aspx?key=354776737427836@4753315.192@3636200.630"
Tista 707-708,8/21/2010 10:40,"lat:24.673897 long:090.454443 speed:059.0
T:21/08/10  10:40
http://www.wxlxy.com/GPSTracker.aspx?key=354776937427936@6065073.216@4089987.810"
Tista 707-708,8/21/2010 10:40,"lat:24.668945 long:090.454362 speed:057.0
T:21/08/10  10:40
http://www.wxlxy.com/GPSTracker.aspx?key=354776937427736@6020505.168@3180534.810"
Tista 707-708,8/21/2010 10:39,"lat:24.663831 long:090.454281 speed:057.0
T:21/08/10  10:39
http://www.wxlxy.com/GPSTracker.aspx?key=354776437427836@2655324.192@3634248.360"
Tista 707-708,8/21/2010 10:37,"lat:24.648307 long:090.454053 speed:053.0
T:21/08/10  10:37
http://www.wxlxy.com/GPSTracker.aspx?key=354776737427736@4538149.168@3178371.630"
Tista 707-708,8/21/2010 10:37,"lat:24.643575 long:090.454297 speed:055.0
T:21/08/10  10:37
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427936@1287150.216@4088673.180"
Tista 707-708,8/21/2010 10:36,"lat:24.639400 long:090.455957 speed:053.0
T:21/08/10  10:36
http://www.wxlxy.com/GPSTracker.aspx?key=354776437427536@2557600.120@2279785.360"
Tista 707-708,8/21/2010 10:36,"lat:24.635620 long:090.459212 speed:053.0
T:21/08/10  10:35
http://www.wxlxy.com/GPSTracker.aspx?key=354776737427336@4449340.72@1377636.630"
Tista 707-708,8/21/2010 10:35,"lat:24.632332 long:090.462500 speed:051.0
T:21/08/10  10:35
http://www.wxlxy.com/GPSTracker.aspx?key=354776637427736@3793992.168@3237500.540"
Tista 707-708,8/21/2010 10:33,"lat:24.618909 long:090.475928 speed:053.0
T:21/08/10  10:33
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427936@3094545.216@4283352.450"
Tista 707-708,8/21/2010 10:32,"lat:24.615572 long:090.479281 speed:053.0
T:21/08/10  10:32
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427236@1231144.48@958562.180"
Tista 707-708,8/21/2010 10:32,"lat:24.612174 long:090.482682 speed:051.0
T:21/08/10  10:32
http://www.wxlxy.com/GPSTracker.aspx?key=354776837427936@4897392.216@4344138.720"
Tista 707-708,8/21/2010 10:31,"lat:24.609054 long:090.485807 speed:051.0
T:21/08/10  10:31
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427936@3045270.216@4372263.450"
Tista 707-708,8/21/2010 10:31,"lat:24.605672 long:090.489193 speed:051.0
T:21/08/10  10:30
http://www.wxlxy.com/GPSTracker.aspx?key=354776837427936@4845376.216@4402737.720"
Tista 707-708,8/21/2010 10:26,"lat:24.578328 long:090.508057 speed:051.0
T:21/08/10  10:26
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427436@1156656.96@2032228.180"
Tista 707-708,8/21/2010 10:26,"lat:24.574080 long:090.508122 speed:051.0
T:21/08/10  10:26
http://www.wxlxy.com/GPSTracker.aspx?key=354776837427636@4592640.144@3048732.720"
Tista 707-708,8/21/2010 10:25,"lat:24.569621 long:090.508154 speed:051.0
T:21/08/10  10:25
http://www.wxlxy.com/GPSTracker.aspx?key=354776837427936@4556968.216@4573386.720"
Tista 707-708,8/21/2010 10:25,"lat:24.565377 long:090.508219 speed:051.0
T:21/08/10  10:25
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427536@1130754.120@2541095.180"
Tista 707-708,8/21/2010 10:24,"lat:24.560836 long:090.508285 speed:051.0
T:21/08/10  10:24
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427736@2804180.168@3557995.450"
Tista 707-708,8/21/2010 10:22,"lat:24.546191 long:090.508464 speed:051.0
T:21/08/10  10:22
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427936@1092382.216@4576176.180"
Tista 707-708,8/21/2010 10:22,"lat:24.541561 long:090.508529 speed:051.0
T:21/08/10  10:22
http://www.wxlxy.com/GPSTracker.aspx?key=354776737427236@3790927.48@1017058.630"
Tista 707-708,8/21/2010 10:21,"lat:24.532467 long:090.508659 speed:053.0
T:21/08/10  10:21
http://www.wxlxy.com/GPSTracker.aspx?key=354776337427136@1597401.24@508659.270"
Tista 707-708,8/21/2010 10:20,"lat:24.527767 long:090.508724 speed:053.0
T:21/08/10  10:20
http://www.wxlxy.com/GPSTracker.aspx?key=354776337427536@1583301.120@2543620.270"
Tista 707-708,8/21/2010 10:19,"lat:24.520190 long:090.509391 speed:051.0
T:21/08/10  10:19
http://www.wxlxy.com/GPSTracker.aspx?key=354776737427836@3641330.192@4075128.630"
Tista 707-708,8/21/2010 10:19,"lat:24.516158 long:090.511393 speed:051.0
T:21/08/10  10:18
http://www.wxlxy.com/GPSTracker.aspx?key=354776737427836@3613106.192@4091144.630"
Tista 707-708,8/21/2010 10:18,"lat:24.512305 long:090.513623 speed:051.0
T:21/08/10  10:18
http://www.wxlxy.com/GPSTracker.aspx?key=354776437427236@2049220.48@1027246.360"
Tista 707-708,8/21/2010 10:17,"lat:24.508167 long:090.516032 speed:053.0
T:21/08/10  10:17
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427136@2540835.24@516032.450"
Tista 707-708,8/21/2010 10:17,"lat:24.503979 long:090.518473 speed:053.0
T:21/08/10  10:17
http://www.wxlxy.com/GPSTracker.aspx?key=354776437427236@2015916.48@1036946.360"
Tista 707-708,8/21/2010 10:16,"lat:24.498767 long:090.521501 speed:053.0
T:21/08/10  10:16
http://www.wxlxy.com/GPSTracker.aspx?key=354776637427836@2992602.192@4172008.540"
Tista 707-708,8/21/2010 10:16,"lat:24.494828 long:090.523779 speed:053.0
T:21/08/10  10:16
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427436@2474140.96@2095116.450"
Tista 707-708,8/21/2010 10:15,"lat:24.490690 long:090.526204 speed:053.0
T:21/08/10  10:15
http://www.wxlxy.com/GPSTracker.aspx?key=354776737427836@3434830.192@4209632.630"
Tista 707-708,8/21/2010 10:14,"lat:24.486865 long:090.528418 speed:051.0
T:21/08/10  10:14
http://www.wxlxy.com/GPSTracker.aspx?key=354776537427436@2434325.96@2113672.450"
Tista 707-708,8/21/2010 10:14,"lat:24.482906 long:090.530713 speed:049.0
T:21/08/10  10:14
http://www.wxlxy.com/GPSTracker.aspx?key=354776237427136@965812.24@530713.180"
Tista 707-708,8/21/2010 10:14,"lat:24.480078 long:090.532357 speed:049.0
T:21/08/10  10:13
http://www.wxlxy.com/GPSTracker.aspx?key=354776637427236@2880468.48@1064714.540"
Tista 707-708,8/21/2010 10:13,"lat:24.473918 long:090.535954 speed:046.0
T:21/08/10  10:12
http://www.wxlxy.com/GPSTracker.aspx?key=354776737427736@3317426.168@3751678.630"
Tista 707-708,8/21/2010 10:12,"lat:24.470565 long:090.537891 speed:044.0
T:21/08/10  10:12
http://www.wxlxy.com/GPSTracker.aspx?key=354776637427536@2823390.120@2689455.540"
